movieId,title,genres,overview,poster_url
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,"After his brother Robeson disappears without a trace while exploring Africa in search of a legendary 'white tribe', Allan Quatermain decides to follow in his footsteps to learn what became of him. Soon after arriving, he discovers the Lost City of Gold, controlled by the evil lord Agon, and mined by his legions of white slaves.",https://image.tmdb.org/t/p/w500/fz9QrK7OF4EoQbdSO8KSPgJWiZB.jpg
2749,"Morning After, The (1986)",Drama|Mystery,"Failed actress Alex Sternbergen wakes up hungover one morning in an apartment she does not recognize, unable to remember the previous evening -- and with a dead body in bed next to her. As she tries to piece together the events of the night, Alex cannot totally rely on friends or her estranged husband, Joaquin, for assistance. Only a single ally, loner ex-policeman Turner Kendall, can help her escape her predicament and find the true killer.",https://image.tmdb.org/t/p/w500/kxuR1RpAUWRHKzCwbjg2bw6RTGI.jpg
2750,Radio Days (1987),Comedy|Drama,"The Narrator tells us how the radio influenced his childhood in the days before TV. In the New York City of the late 1930s to the New Year's Eve 1944, this coming-of-age tale mixes the narrator's experiences with contemporary anecdotes and urban legends of the radio stars.",https://image.tmdb.org/t/p/w500/ljZ3yyYznAiq1vF6nHITdJn6qXB.jpg
2751,From the Hip (1987),Comedy|Drama,"Apprentice lawyer Robin Weathers turns a civil suit into a headline grabbing charade. He must reexamine his scruples after his shenanigans win him a promotion in his firm, and he must now defend a college professor who is appearantly guilty of murder.",https://image.tmdb.org/t/p/w500/jkwzakMmaasylJc2Uj9LvL8bSOk.jpg
2752,Outrageous Fortune (1987),Comedy|Mystery,"Refined actress Lauren Ames finally has a chance to study with the great theatre professor Stanislav Korzenowski. Sandy Brozinsky, a brash, loud actress, decides through happenstance to also study with Korzenowski. The two women end up dating the same man (who turns out to be a double agent) and follow him across the country to force him to choose between them.",https://image.tmdb.org/t/p/w500/bZdQaa9HymxGfjBo3mFhhpWXVeG.jpg
2753,"Bedroom Window, The (1987)",Thriller,"Baltimore, Maryland. Sylvia sees a girl being attacked from her lover Terry's bedroom window. The assailant flees and his victim is saved. But that same night another girl is found murdered.",https://image.tmdb.org/t/p/w500/7JT5mzLBuABKqDNvCvfnjrvYQC6.jpg
2754,Deadtime Stories (1987),Horror,"An anthology of three horror stories presented by George A. Romero.  In ""Valley of the Shadow,"" a woman searches for her missing husband in the jungles of South America, only to be in great danger herself. In ""Wet,"" a lonely man finds an empty box on the beach and opens it, with disastrous results. In ""House Call,"" a doctor is called to a rural farm house to diagnose a strange ailment. This segment is a short film directed by Tom Savini in 2004 as a failed television pilot.",https://image.tmdb.org/t/p/w500/sXgvqL8pqaLERnuswBTxLxp0lBE.jpg
2755,Light of Day (1987),Drama,"After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase.",https://image.tmdb.org/t/p/w500/jLmKMhibZjHUYtsHQLIa5UBwqcc.jpg
2756,Wanted: Dead or Alive (1987),Action,"Nick Randall is a Los Angeles-based bounty hunter and an ex-CIA operative who is asked by a former co-worker to help track down terrorist Malak Al Rahim. However, Malak Al Rahim is also looking for Randall, forcing a showdown on the waterfront.",https://image.tmdb.org/t/p/w500/3aW1EJYJ7C3ZLLF1KlvCE5PS3U1.jpg
2757,Frances (1982),Drama,"An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",https://image.tmdb.org/t/p/w500/jrq1NoKvsxWCcffVOjegiYwloFN.jpg
2758,Plenty (1985),Drama,David Hare's account of a one-time French freedom fighter who gradually realizes that her post-war life is not meeting her expectations.,https://image.tmdb.org/t/p/w500/x45XteYF8kw1GvwHWgJ2Kizyfnq.jpg
2759,Dick (1999),Comedy,"In 1841, young Ishmael signs up for service aboard the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.",https://image.tmdb.org/t/p/w500/7JXcm3RyWlGsRCZ0YlOliWr6TNv.jpg
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",https://image.tmdb.org/t/p/w500/ct04FCFLPImNG5thcPLRnVsZlmS.jpg
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",https://image.tmdb.org/t/p/w500/vOyfUXNFSnaTk7Vk5AjpsKTUWsu.jpg
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,"Bored billionaire executive Thomas Crown decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover as he’s fallen in love.",https://image.tmdb.org/t/p/w500/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,"Bored billionaire executive Thomas Crown decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover as he’s fallen in love.",https://image.tmdb.org/t/p/w500/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg
2765,"Acid House, The (1998)",Comedy|Drama,"A surreal triptych adapted by ""Trainspotting"" author Irvine Welsh from his acclaimed collection of short stories. Combining a vicious sense of humor with hard-talking drama, the film reaches into the hearts and minds of the chemical generation, casting a dark and unholy light into the hidden corners of the human psyche.",https://image.tmdb.org/t/p/w500/o0KvKCgxMFccx3SzDI3p2218921.jpg
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,"Hank marries the divorced Joan, who's the mother of teens Sebastian and Jessica. After living with his new family for years, Hank announces that he's getting a sex change operation. The family deserts Hank, with Jessica going her own way and Sebastian staying with his mom. But Joan becomes an alcoholic, so Sebastian moves back in with Hank — now Henrietta — who turns out to be far more supportive than anyone else.",https://image.tmdb.org/t/p/w500/isgUjJ9dlDyUJqEWtFrNeQe1wMg.jpg
2767,Illuminata (1998),Comedy,"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents",https://image.tmdb.org/t/p/w500/vovb7pbU3CkKjfcmOxwz7AMbpCX.jpg
2768,Stiff Upper Lips (1998),Comedy,"Stiff Upper Lips is a broad parody of British period films, especially the lavish Merchant-Ivory productions of the 'eighties and early 'nineties. Although it specifically targets A Room with a View, Chariots of Fire, Maurice, A Passage to India, and many other films, in a more general way Stiff Upper Lips satirises popular perceptions of certain Edwardian traits: propriety, sexual repression, xenophobia, and class snobbery.",https://image.tmdb.org/t/p/w500/3BKL5t6z6kudeDmuwYiIF5dzAV8.jpg
2769,"Yards, The (2000)",Crime|Drama,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",https://image.tmdb.org/t/p/w500/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg
2770,Bowfinger (1999),Comedy,"On the verge of bankruptcy and desperate for his big break, aspiring filmmaker Bobby Bowfinger concocts a crazy plan to make his ultimate dream movie. Rallying a ragtag team that includes a starry-eyed ingenue, a has-been diva and a film studio gofer, he sets out to shoot a blockbuster featuring the biggest star in Hollywood, Kit Ramsey -- only without letting Ramsey know he's in the picture.",https://image.tmdb.org/t/p/w500/iGuiFYEYwFkaRPl3FgLJYEm6dWq.jpg
2771,Brokedown Palace (1999),Drama,"Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",https://image.tmdb.org/t/p/w500/pWxoggA0KCS5oMPDOjIDYZYzryE.jpg
2772,Detroit Rock City (1999),Comedy,"In 1978, a Kiss concert was an epoch-making event. For the four teen fans in Detroit Rock City getting tickets to the sold-out show becomes the focal point of their existence. They'll do anything for tickets -- compete in a strip club's amateur-night contest, take on religious protesters, even rob a convenience store!",https://image.tmdb.org/t/p/w500/jedOctnsD20K4IvOeh5jG811B8L.jpg
2773,Alice and Martin (Alice et Martin) (1998),Drama,"Martin, the illegitimate son of an industrialist and a hairdresser, was sent to live with his wealthy father in the countryside as a young boy. Alice is a musician living with Martin's half-brother in Paris. When Martin shows up at Alice's door after fleeing his father's home under troubled circumstances, their lives become intertwined.",https://image.tmdb.org/t/p/w500/9IwtR0iolypfZbDrPk3xB7A9fKh.jpg
2774,Better Than Chocolate (1999),Comedy|Romance,"Not long after moving into her own place, Maggie finds herself with two unsolicited roommates: her recently divorced mother, Lila, and her young brother. The timing is especially bad, considering Maggie has fallen hard for an attractive woman, Kim, only hours before they move in. What could be a nonissue becomes increasingly complicated -- since Maggie's family is unaware of her sexual orientation, and Maggie is not open to sharing that information.",https://image.tmdb.org/t/p/w500/7FC2UK7MyEwlmbJGCIIFg4U7VPU.jpg
2775,Head On (1998),Drama,"Nineteen-year-old Ari confronts both his sexuality and his Greek family. Ari despises his once-beloved parents, former radical activists, for having entombed themselves in insular tradition. Ari is obsessed with gay sex, although he does make an unenthusiastic attempt to satisfy the sister of one of his best friends. While all of this is going on, he's facing problems with his traditional Greek parents, who have no clue about his sexual activities.",https://image.tmdb.org/t/p/w500/7kOpfb9oCiDP7LUWbthZhzjnh1J.jpg
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary,No overview available.,https://images.unsplash.com/photo-1489599849927-2ee91cede3ba?q=80&w=500&auto=format&fit=crop
2777,Cobra (1925),Drama,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.,https://image.tmdb.org/t/p/w500/jCxfbTh8JvJil5edhNywxaTHoWv.jpg
2778,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller,"Sarah Taylor, a police psychologist, meets a mysterious and seductive young man, Tony Ramirez, and falls in love with him. As a cause of this relationship, she changes her personality when she begins to receive anonymous telephone calls.",https://image.tmdb.org/t/p/w500/naZWa06duMvKr4dLrPGgl9yrPZ1.jpg
2779,Heaven Can Wait (1978),Comedy,"Joe Pendleton is a quarterback preparing to lead his team to the superbowl when he is almost killed in an accident. An overanxious angel plucks him to heaven only to discover that he wasn't ready to die, and that his body has been cremated. A new body must be found, and that of a recently-murdered millionaire is chosen. His wife and accountant—the murderers—are confused by this development, as he buys the L.A. Rams in order to once again quarterback them into the Superbowl.",https://image.tmdb.org/t/p/w500/h1yOiO9cow6gwmGxSAWvPdY4lhJ.jpg
2780,"Raven, The (1963)",Comedy|Horror,"A fictionalized account of the last days of Edgar Allan Poe's life, in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories.",https://image.tmdb.org/t/p/w500/boE0JFhZRpWLLrKOQE6bCBZGerP.jpg
2781,"Tingler, The (1959)",Horror,A pathologist experiments with a deaf-mute woman who is unable to scream to prove that humans die of fright due to an organism he names The Tingler that lives within each person on the spinal cord and is suppressed only when people scream when scared.,https://image.tmdb.org/t/p/w500/jDuKIccxR0lsdWlYuWiu03hkwnN.jpg
